facility_id,category,fire_status,outcome,FIPS,RPL_THEMES,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4
RED-004838,residential_elderly_disabled,,outside_all_perimeters,06061020501,0.3115,0.2699,0.2868,0.0382,0.5869
RED-010390,residential_elderly_disabled,,outside_all_perimeters,06077004903,0.309,0.5146,0.3288,0.228,0.1576
RED-013810,residential_elderly_disabled,,outside_all_perimeters,06111008302,0.3659,0.2451,0.3807,0.228,0.6483
RED-021020,residential_elderly_disabled,,outside_all_perimeters,06111007800,0.7501,0.7065,0.6727,0.4985,0.8027
RED-021876,residential_elderly_disabled,,outside_all_perimeters,06099002006,0.3702,0.3303,0.5763,0.6445,0.228
RED-018842,residential_elderly_disabled,,outside_all_perimeters,06099000915,0.4102,0.2895,0.8543,0.3669,0.2836
RED-015228,residential_elderly_disabled,,outside_all_perimeters,06099000404,0.6523,0.5618,0.8375,0.2246,0.6989
RED-008848,residential_elderly_disabled,,outside_all_perimeters,06037123203,0.7554,0.8698,0.6946,0.6253,0.4952
RED-004115,residential_elderly_disabled,,outside_all_perimeters,06037117404,0.4426,0.4035,0.4542,0.5329,0.454
RED-001046,residential_elderly_disabled,,outside_all_perimeters,06001428302,0.114,0.0753,0.3119,0.397,0.1438
RED-020996,residential_elderly_disabled,,outside_all_perimeters,06037920028,0.0433,0.11,0.087,0.5274,0.049
RED-016474,residential_elderly_disabled,,outside_all_perimeters,06013334001,0.6456,0.4895,0.5912,0.364,0.8812
RED-023779,residential_elderly_disabled,,outside_all_perimeters,06067007906,0.4679,0.4598,0.4751,0.1216,0.6039
RED-003166,residential_elderly_disabled,,outside_all_perimeters,06099000914,0.276,0.1935,0.6984,0.5005,0.1571
RED-009107,residential_elderly_disabled,,outside_all_perimeters,06099000914,0.276,0.1935,0.6984,0.5005,0.1571
RED-002186,residential_elderly_disabled,,outside_all_perimeters,06099000914,0.276,0.1935,0.6984,0.5005,0.1571
RED-004266,residential_elderly_disabled,,outside_all_perimeters,06099000914,0.276,0.1935,0.6984,0.5005,0.1571
RED-001073,residential_elderly_disabled,,outside_all_perimeters,06099003501,0.7244,0.6012,0.7936,0.5668,0.7671
RED-014465,residential_elderly_disabled,,outside_all_perimeters,06067007108,0.084,0.1804,0.0355,0.5918,0.1629
RED-020352,residential_elderly_disabled,,outside_all_perimeters,06067007108,0.084,0.1804,0.0355,0.5918,0.1629
RED-000513,residential_elderly_disabled,,outside_all_perimeters,06099003501,0.7244,0.6012,0.7936,0.5668,0.7671
RED-018913,residential_elderly_disabled,,outside_all_perimeters,06099003501,0.7244,0.6012,0.7936,0.5668,0.7671
RED-024010,residential_elderly_disabled,,outside_all_perimeters,06099003501,0.7244,0.6012,0.7936,0.5668,0.7671
RED-009909,residential_elderly_disabled,,outside_all_perimeters,06099003804,0.7782,0.684,0.9613,0.5709,0.592
RED-020779,residential_elderly_disabled,,outside_all_perimeters,06099003804,0.7782,0.684,0.9613,0.5709,0.592
RED-018191,residential_elderly_disabled,,outside_all_perimeters,06099003904,0.704,0.7994,0.8011,0.412,0.4384
RED-017906,residential_elderly_disabled,,outside_all_perimeters,06099003804,0.7782,0.684,0.9613,0.5709,0.592
RED-001683,residential_elderly_disabled,,outside_all_perimeters,06001428302,0.114,0.0753,0.3119,0.397,0.1438
RED-016058,residential_elderly_disabled,,outside_all_perimeters,06001441100,0.4494,0.2406,0.3718,0.3998,0.823
RED-023188,residential_elderly_disabled,,outside_all_perimeters,06061020714,0.2375,0.2129,0.5961,0.0721,0.2175
RED-007992,residential_elderly_disabled,,outside_all_perimeters,06059042307,0.4053,0.2535,0.4466,0.3889,0.6374
RED-022248,residential_elderly_disabled,,outside_all_perimeters,06059042307,0.4053,0.2535,0.4466,0.3889,0.6374
RED-017536,residential_elderly_disabled,,outside_all_perimeters,06037101122,0.265,0.4445,0.2972,0.1327,0.1759
RED-015292,residential_elderly_disabled,,outside_all_perimeters,06099000913,0.1618,0.1689,0.292,0.4089,0.16
RED-019272,residential_elderly_disabled,,outside_all_perimeters,06099000910,0.9113,0.7817,0.9027,0.4275,0.9678
RED-014913,residential_elderly_disabled,,outside_all_perimeters,06099000403,0.4212,0.2273,0.6766,0.2062,0.6258
RED-017140,residential_elderly_disabled,,outside_all_perimeters,06085503111,0.4629,0.3358,0.6428,0.9177,0.3222
RED-015942,residential_elderly_disabled,,outside_all_perimeters,06073017054,0.3711,0.1739,0.3572,0.1533,0.8079
RED-004117,residential_elderly_disabled,,outside_all_perimeters,06071000818,0.2001,0.1418,0.4023,0.2641,0.2679
RED-009388,residential_elderly_disabled,,outside_all_perimeters,06059001101,0.409,0.2562,0.5973,0.5133,0.4787
RED-015725,residential_elderly_disabled,,outside_all_perimeters,06059001708,0.4061,0.2741,0.423,0.491,0.5794
RED-014596,residential_elderly_disabled,,outside_all_perimeters,06089010900,0.8167,0.606,0.9352,0.1407,0.9613
RED-018983,residential_elderly_disabled,,outside_all_perimeters,06037500203,0.1678,0.1335,0.2599,0.3606,0.2484
RED-011771,residential_elderly_disabled,,outside_all_perimeters,06037500203,0.1678,0.1335,0.2599,0.3606,0.2484
RED-006977,residential_elderly_disabled,,outside_all_perimeters,06037106407,0.9942,0.9678,0.9942,0.8065,0.9315
RED-020487,residential_elderly_disabled,,outside_all_perimeters,06013355111,0.193,0.2823,0.3859,0.5605,0.0654
RED-020920,residential_elderly_disabled,,outside_all_perimeters,06037117404,0.4426,0.4035,0.4542,0.5329,0.454
RED-004495,residential_elderly_disabled,,outside_all_perimeters,06073018905,0.8686,0.7914,0.7536,0.6153,0.9217
RED-008252,residential_elderly_disabled,,outside_all_perimeters,06059042315,0.2601,0.4226,0.1365,0.2262,0.2809
RED-006093,residential_elderly_disabled,,outside_all_perimeters,06037127102,0.833,0.9254,0.6028,0.6582,0.7253
RED-020911,residential_elderly_disabled,,outside_all_perimeters,06073008800,0.7611,0.7893,0.5478,0.7213,0.7197
RED-004701,residential_elderly_disabled,,outside_all_perimeters,06037120010,0.7258,0.8674,0.4956,0.8645,0.4538
RED-016990,residential_elderly_disabled,,outside_all_perimeters,06013329000,0.517,0.3625,0.7234,0.47,0.5763
RED-011826,residential_elderly_disabled,,outside_all_perimeters,06037296401,0.4358,0.3903,0.3859,0.3307,0.5941
RED-002660,residential_elderly_disabled,,outside_all_perimeters,06037650401,0.1831,0.1743,0.131,0.4835,0.3074
RED-000126,residential_elderly_disabled,,outside_all_perimeters,06037670418,0.0793,0.0494,0.4151,0.3192,0.0781
RED-022995,residential_elderly_disabled,,outside_all_perimeters,06037670701,0.071,0.0273,0.1871,0.3716,0.1741
RED-001781,residential_elderly_disabled,,outside_all_perimeters,06065044103,0.628,0.3711,0.8899,0.4204,0.7704
RED-002367,residential_elderly_disabled,,outside_all_perimeters,06065044103,0.628,0.3711,0.8899,0.4204,0.7704
RED-016793,residential_elderly_disabled,,outside_all_perimeters,06071000109,0.1529,0.4836,0.0916,0.4204,0.0365
RED-012486,residential_elderly_disabled,,outside_all_perimeters,06029000904,0.9353,0.8775,0.9152,0.5946,0.9153
RED-001840,residential_elderly_disabled,,outside_all_perimeters,06037119700,0.3546,0.4112,0.27,0.6011,0.2937
RED-005403,residential_elderly_disabled,,outside_all_perimeters,06037651002,0.3347,0.1701,0.2593,0.5681,0.625
RED-003562,residential_elderly_disabled,,outside_all_perimeters,06073003602,0.9183,0.8798,0.8558,0.8922,0.83
RED-002712,residential_elderly_disabled,,outside_all_perimeters,06061021034,0.0414,0.0657,0.5832,0.1216,0.0069
RED-003249,residential_elderly_disabled,,outside_all_perimeters,06067008143,0.4055,0.4808,0.5523,0.1073,0.3341
RED-021116,residential_elderly_disabled,,outside_all_perimeters,06019005508,0.0515,0.0407,0.1422,0.4455,0.1008
RED-008294,residential_elderly_disabled,,outside_all_perimeters,06037191110,0.7875,0.8358,0.4277,0.2107,0.9403
RED-001269,residential_elderly_disabled,,outside_all_perimeters,06065042748,0.1897,0.3855,0.5293,0.3549,0.0183
RED-009702,residential_elderly_disabled,,outside_all_perimeters,06059087805,0.9744,0.8426,0.8391,0.7576,0.9983
RED-019771,residential_elderly_disabled,,outside_all_perimeters,06059001403,0.0538,0.1117,0.0973,0.3984,0.0782
RED-015411,residential_elderly_disabled,,outside_all_perimeters,06037573601,0.1102,0.1808,0.4039,0.2677,0.0514
RED-023541,residential_elderly_disabled,,outside_all_perimeters,06037574300,0.179,0.2658,0.0814,0.261,0.3299
RED-008271,residential_elderly_disabled,,outside_all_perimeters,06059001403,0.0538,0.1117,0.0973,0.3984,0.0782
RED-023567,residential_elderly_disabled,,outside_all_perimeters,06037574400,0.1,0.0822,0.3413,0.2677,0.1212
RED-020624,residential_elderly_disabled,,outside_all_perimeters,06037134720,0.7091,0.7502,0.3396,0.6493,0.7846
RED-002282,residential_elderly_disabled,,outside_all_perimeters,06085503337,0.5991,0.4075,0.4866,0.8922,0.7693
RED-009224,residential_elderly_disabled,,outside_all_perimeters,06059086402,0.5907,0.4231,0.4891,0.7188,0.7897
RED-020598,residential_elderly_disabled,,outside_all_perimeters,06067004012,0.1317,0.1155,0.4991,0.5453,0.0552
RED-010826,residential_elderly_disabled,,outside_all_perimeters,06059088105,0.7176,0.7217,0.8046,0.752,0.4652
RED-012178,residential_elderly_disabled,,outside_all_perimeters,06059088105,0.7176,0.7217,0.8046,0.752,0.4652
RED-017130,residential_elderly_disabled,,outside_all_perimeters,06061021203,0.1342,0.1346,0.0802,0.045,0.4598
RED-003570,residential_elderly_disabled,,outside_all_perimeters,06037572202,0.6817,0.6509,0.6052,0.6831,0.6437
RED-000273,residential_elderly_disabled,,outside_all_perimeters,06071007308,0.5875,0.586,0.4147,0.3251,0.7498
RED-024039,residential_elderly_disabled,,outside_all_perimeters,06071007308,0.5875,0.586,0.4147,0.3251,0.7498
RED-015819,residential_elderly_disabled,,outside_all_perimeters,06067005502,0.7845,0.8379,0.4978,0.6405,0.782
RED-021507,residential_elderly_disabled,,outside_all_perimeters,06059099408,0.2867,0.1313,0.474,0.2585,0.5075
RED-003625,residential_elderly_disabled,,outside_all_perimeters,06065043518,0.5768,0.6479,0.7752,0.6647,0.2181
RED-008641,residential_elderly_disabled,,outside_all_perimeters,06037543607,0.5242,0.4093,0.5489,0.8993,0.4834
RED-019077,residential_elderly_disabled,,outside_all_perimeters,06065043518,0.5768,0.6479,0.7752,0.6647,0.2181
RED-013723,residential_elderly_disabled,,outside_all_perimeters,06037602700,0.3461,0.3544,0.5573,0.8622,0.1181
RED-016770,residential_elderly_disabled,,outside_all_perimeters,06037543000,0.8218,0.7821,0.8594,0.9752,0.5811
RED-005616,residential_elderly_disabled,,outside_all_perimeters,06037602700,0.3461,0.3544,0.5573,0.8622,0.1181
RED-009214,residential_elderly_disabled,,outside_all_perimeters,06095252705,0.2079,0.2488,0.4177,0.6268,0.0823
RED-003534,residential_elderly_disabled,,outside_all_perimeters,06037400605,0.51,0.406,0.2113,0.6024,0.8075
RED-019820,residential_elderly_disabled,,outside_all_perimeters,06059099232,0.2485,0.2233,0.3451,0.3698,0.2849
RED-016122,residential_elderly_disabled,,outside_all_perimeters,06061021902,0.1737,0.0567,0.3329,0.0312,0.4849
RED-005681,residential_elderly_disabled,,outside_all_perimeters,06073010104,0.4465,0.3235,0.8446,0.554,0.2768
RED-016782,residential_elderly_disabled,,outside_all_perimeters,06037530005,0.3237,0.2421,0.663,0.8535,0.1275
RED-018515,residential_elderly_disabled,,outside_all_perimeters,06037920313,0.3498,0.2104,0.4216,0.4626,0.52
RED-001362,residential_elderly_disabled,,outside_all_perimeters,06059032040,0.0143,0.0875,0.176,0.1476,0.009
RED-012803,residential_elderly_disabled,,outside_all_perimeters,06059052416,0.2399,0.3039,0.2577,0.3366,0.2329
RED-007769,residential_elderly_disabled,,outside_all_perimeters,06073008360,0.6101,0.685,0.2322,0.6066,0.6914
RED-019319,residential_elderly_disabled,,outside_all_perimeters,06055200601,0.3045,0.2229,0.4167,0.3792,0.4066
RED-000785,residential_elderly_disabled,,outside_all_perimeters,06059021823,0.2117,0.3996,0.2104,0.299,0.1209
RED-021043,residential_elderly_disabled,,outside_all_perimeters,06067005202,0.1226,0.2722,0.1219,0.3022,0.1119
RED-019834,residential_elderly_disabled,,outside_all_perimeters,06067005901,0.2595,0.1502,0.3894,0.1322,0.4985
RED-022539,residential_elderly_disabled,,outside_all_perimeters,06067007001,0.9056,0.8646,0.9183,0.6764,0.8165
RED-013353,residential_elderly_disabled,,outside_all_perimeters,06067009622,0.1975,0.077,0.7156,0.4058,0.143
RED-022843,residential_elderly_disabled,,outside_all_perimeters,06013345103,0.2157,0.0795,0.4919,0.3007,0.3451
RED-023382,residential_elderly_disabled,,outside_all_perimeters,06085503315,0.6771,0.3764,0.6186,0.879,0.9078
RED-005544,residential_elderly_disabled,,outside_all_perimeters,06061020908,0.4158,0.3111,0.3691,0.316,0.6659
RED-022745,residential_elderly_disabled,,outside_all_perimeters,06061020908,0.4158,0.3111,0.3691,0.316,0.6659
RED-020173,residential_elderly_disabled,,outside_all_perimeters,06013345103,0.2157,0.0795,0.4919,0.3007,0.3451
RED-002774,residential_elderly_disabled,,outside_all_perimeters,06037101221,0.8717,0.7796,0.8904,0.3104,0.9294
RED-002178,residential_elderly_disabled,,outside_all_perimeters,06071008713,0.7003,0.6833,0.6643,0.1802,0.8104
RED-006950,residential_elderly_disabled,,outside_all_perimeters,06041108100,0.1941,0.1903,0.469,0.0542,0.2202
RED-024149,residential_elderly_disabled,,outside_all_perimeters,06067009308,0.4808,0.421,0.8667,0.2373,0.3407
RED-006412,residential_elderly_disabled,,outside_all_perimeters,06067009308,0.4808,0.421,0.8667,0.2373,0.3407
RED-002733,residential_elderly_disabled,,outside_all_perimeters,06067009328,0.2095,0.3197,0.1337,0.5592,0.1717
RED-023367,residential_elderly_disabled,,outside_all_perimeters,06001441401,0.2638,0.1515,0.2516,0.6978,0.3828
RED-015517,residential_elderly_disabled,,outside_all_perimeters,06013313107,0.5183,0.5438,0.9152,0.5861,0.1283
RED-023294,residential_elderly_disabled,,outside_all_perimeters,06013313107,0.5183,0.5438,0.9152,0.5861,0.1283
RED-005471,residential_elderly_disabled,,outside_all_perimeters,06111005504,0.2768,0.1282,0.6061,0.3772,0.3325
RED-005768,residential_elderly_disabled,,outside_all_perimeters,06037122000,0.7756,0.6529,0.8195,0.3526,0.8778
RED-010287,residential_elderly_disabled,,outside_all_perimeters,06065042003,0.4768,0.329,0.3122,0.4882,0.7919
RED-018937,residential_elderly_disabled,,outside_all_perimeters,06065042003,0.4768,0.329,0.3122,0.4882,0.7919
RED-010315,residential_elderly_disabled,,outside_all_perimeters,06037404301,0.8412,0.8904,0.513,0.9098,0.7879
RED-022858,residential_elderly_disabled,,outside_all_perimeters,06071001707,0.5876,0.6209,0.5951,0.733,0.3865
RED-011215,residential_elderly_disabled,,outside_all_perimeters,06073019002,0.4546,0.4258,0.4432,0.3322,0.5509
RED-024155,residential_elderly_disabled,,outside_all_perimeters,06073018803,0.508,0.6114,0.3631,0.1073,0.5677
RED-014065,residential_elderly_disabled,,outside_all_perimeters,06073018803,0.508,0.6114,0.3631,0.1073,0.5677
RED-023049,residential_elderly_disabled,,outside_all_perimeters,06037407901,0.5736,0.5942,0.6482,0.8691,0.2905
RED-022399,residential_elderly_disabled,,outside_all_perimeters,06067004302,0.8696,0.8751,0.9455,0.8293,0.5474
RED-017428,residential_elderly_disabled,,outside_all_perimeters,06067005904,0.5802,0.4696,0.5927,0.2121,0.8114
RED-022512,residential_elderly_disabled,,outside_all_perimeters,06067004017,0.1971,0.4592,0.0791,0.5837,0.0885
RED-007534,residential_elderly_disabled,,outside_all_perimeters,06067009321,0.6561,0.5966,0.8321,0.71,0.4517
RED-008476,residential_elderly_disabled,,outside_all_perimeters,06059075807,0.3226,0.3374,0.2668,0.4643,0.3594
RED-022535,residential_elderly_disabled,,outside_all_perimeters,06111006500,0.25,0.5959,0.1841,0.2714,0.0609
RED-010916,residential_elderly_disabled,,outside_all_perimeters,06019005606,0.3624,0.1758,0.7958,0.3634,0.3702
RED-006993,residential_elderly_disabled,,outside_all_perimeters,06059086304,0.5887,0.5638,0.2762,0.5797,0.7833
RED-013823,residential_elderly_disabled,,outside_all_perimeters,06059062652,0.285,0.3524,0.5587,0.2541,0.1551
RED-000292,residential_elderly_disabled,,outside_all_perimeters,06059086304,0.5887,0.5638,0.2762,0.5797,0.7833
RED-012354,residential_elderly_disabled,,outside_all_perimeters,06059086304,0.5887,0.5638,0.2762,0.5797,0.7833
RED-010535,residential_elderly_disabled,,outside_all_perimeters,06037574901,0.0479,0.1125,0.0811,0.2072,0.1126
RED-017836,residential_elderly_disabled,,outside_all_perimeters,06059076105,0.4457,0.3066,0.7768,0.491,0.3823
RED-008132,residential_elderly_disabled,,outside_all_perimeters,06059076105,0.4457,0.3066,0.7768,0.491,0.3823
RED-009722,residential_elderly_disabled,,outside_all_perimeters,06065049102,0.1694,0.3073,0.3963,0.0974,0.0917
RED-018486,residential_elderly_disabled,,outside_all_perimeters,06065044517,0.4669,0.2587,0.472,0.2472,0.8313
RED-003051,residential_elderly_disabled,,outside_all_perimeters,06059075811,0.5104,0.6556,0.5901,0.5105,0.2023
RED-018072,residential_elderly_disabled,,outside_all_perimeters,06001409900,0.1105,0.0887,0.1516,0.6253,0.1534
RED-001368,residential_elderly_disabled,,outside_all_perimeters,06001409900,0.1105,0.0887,0.1516,0.6253,0.1534
RED-019791,residential_elderly_disabled,,outside_all_perimeters,06073006802,0.4983,0.603,0.067,0.2541,0.8185
RED-021002,residential_elderly_disabled,,outside_all_perimeters,06061021043,0.0923,0.1333,0.0742,0.1134,0.2755
RED-020008,residential_elderly_disabled,,outside_all_perimeters,06059099703,0.6902,0.5113,0.551,0.4819,0.9339
RED-000355,residential_elderly_disabled,,outside_all_perimeters,06059086903,0.7233,0.6387,0.6127,0.6777,0.7958
RED-013969,residential_elderly_disabled,,outside_all_perimeters,06013302007,0.402,0.3112,0.4226,0.2652,0.6071
RED-008036,residential_elderly_disabled,,outside_all_perimeters,06081614000,0.2326,0.0722,0.3101,0.5883,0.4279
RED-005279,residential_elderly_disabled,,outside_all_perimeters,06037271804,0.2358,0.4945,0.0324,0.2694,0.34
RED-004363,residential_elderly_disabled,,outside_all_perimeters,06037530102,0.9494,0.8205,0.9272,0.7369,0.9638
RED-020472,residential_elderly_disabled,,outside_all_perimeters,06095251803,0.3304,0.3608,0.3494,0.7244,0.2072
RED-000827,residential_elderly_disabled,,outside_all_perimeters,06059087505,0.8292,0.8654,0.7651,0.8293,0.6288
